AccountID,StudentID,Group,Account Name,Role,SatisfactionScore,Opinion
60579,52959,OTHER,K_Mizuno___,student,3,事前学習の講義を経て、今後このGCIで学んでいく基礎的な知識が身についたと感じた。ただ、自分の基礎的な知識不足により理解度を深めるには時間が足りなかったと感じた。
60571,58000,EDUCATION,dakankan,student,5,python基礎
60560,57992,EDUCATION,888NNjyun,student,5,データサイエンスの流れ（データ理解、データの前処理、モデル構築、モデル評価の順）や、pythonプログラム（リスト、オブジェクトとクラス、ライブラリなど）について学んだ。特に、オブジェクトの生成（インスタンス化）、属性とメソッドの理解が以前よりも深まった。
60551,57984,EDUCATION,ftytmt01,student,5,データサイエンスやPythonの基礎について学ぶことができました。機械学習の導入についてはまだ理解が浅いので復習が必要です。
60548,58156,EDUCATION,Yayuyo00,student,4,データサイエンスに関してというよりは、社会におけるデータサイエンスの立ち位置や重要性などを学ぶことができた。あくまでデータサイエンスは可能性をもつ手段であり、この講座を自分の人生においての武器の一つにつながるよう努力するべきと感じた。
60545,53186,SPONSOR,IkomaRyosei,student,5,データサイエンスの要点、プロセス、方法を学ぶことができた。
60522,57968,EDUCATION,CRYSTALG,student,4,Pythonのプログラミングは、英単語や記号、数字で構成されている。関数は、事前に決められた処理を実行するコードであるということ。また、関数に入力する値を引数、関数から出力される値は戻り値と呼ばれる。
60507,60802,EDUCATION,yutorobo,student,3,松尾先生の声を直接聞けて感動した。\nビジネス用語が多くて僕には難しかったけど着実に身に着けたいとおもっています\n僕は、pythonに関心がありますが、今学んでいるpythonをどう使うかというところがまだ見えていません。今回の講義を受けて、技術のどのように使っていくのかきちんとデータを集めてニーズを把握してやっていくといいんだなということがわかりました
60505,58004,EDUCATION,TsubasaOshima,student,5,Pythonの基礎について学んだ。変数、データ型、関数、メソッドなど今まで知らなかった部分を予習できた。明日の講義で、今日学んだことをより理解を深めていきたい。
60502,58245,EDUCATION,TaomoShigetoshi,student,5,データサイエンスとはなにか？そして、Pythonの使い方の概要を知ることができました。特に、データサイエンスでは「①データの理解→②前処理→③モデル構築→④モデル評価」が重要ということが理解できました。
60497,57959,EDUCATION,RyuseiTaka,student,5,GCIで学ぶことによって得られる能力とその能力をどう活かすかを学んだ。データサイエンスの利用分野は多岐に渡り、身につけて損はない学習分野であることをより強く理解した。
60492,57955,EDUCATION,nice4141,student,4,データサイエンスについての一通りの流れやpythonや統計、機械学習についての基礎的な知識を学びました。
60487,52920,OTHER,YuichiroOkawa,student,5,データ分析の基礎、特に回帰などに初めて触るので、考え方を一から学べた。
60474,57945,EDUCATION,MoritaSayuri,student,4,データサイエンスの基礎で、データサイエンスとはなにかからデータの種類、データサイエンスの流れの各ステップの概要、事例、そしてプログラミングのコードを学んだ。
